===== FORGET GATE =====
      0        1        2        3        4        5        6        7        8        9        10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49
0.736702 0.735434 0.717593 0.717634 0.724913 0.743974 0.716298 0.703792 0.723494 0.764377 0.750638 0.734976 0.734189 0.741791 0.730933 0.760079 0.718235 0.745599 0.734342 0.540143 0.744531 0.744291 0.736900 0.729209 0.751517 0.711061 0.739786 0.735844 0.718903 0.719134 0.720612 0.745667 0.721007 0.736260 0.720244 0.706919 0.726950 0.764327 0.735599 0.728550 0.718666 0.757207 0.728585 0.719140 0.746721 0.724783 0.727459 0.725605 0.729975 0.707282
0.736714 0.735230 0.717626 0.717792 0.725124 0.744017 0.716235 0.704135 0.723681 0.764509 0.750774 0.734813 0.734074 0.741767 0.730912 0.760213 0.718220 0.745908 0.734172 0.540444 0.744573 0.744147 0.736651 0.729294 0.751692 0.711098 0.739627 0.735779 0.718878 0.719432 0.720743 0.745730 0.721184 0.736315 0.720342 0.707078 0.727010 0.764703 0.735554 0.728653 0.718926 0.757054 0.728355 0.719371 0.746670 0.724808 0.727347 0.725468 0.730030 0.707389
0.736810 0.735197 0.717419 0.717631 0.725212 0.744184 0.716129 0.704163 0.723630 0.764561 0.751013 0.734858 0.734058 0.741901 0.730804 0.760557 0.718086 0.745983 0.734273 0.540657 0.744766 0.744271 0.736746 0.729236 0.751943 0.710948 0.739803 0.735877 0.718899 0.719351 0.720625 0.745959 0.721078 0.736332 0.720268 0.706987 0.727266 0.765094 0.735607 0.728712 0.719044 0.757302 0.728263 0.719316 0.746962 0.724862 0.727454 0.725512 0.730098 0.707219
0.736948 0.735234 0.717022 0.717333 0.725386 0.744510 0.715906 0.704025 0.723444 0.764874 0.751520 0.735051 0.734109 0.742110 0.730667 0.761257 0.717834 0.746124 0.734514 0.539836 0.745141 0.744654 0.736882 0.729177 0.752457 0.710549 0.740222 0.736073 0.718915 0.719200 0.720446 0.746431 0.720780 0.736417 0.720010 0.706633 0.727601 0.765920 0.735723 0.728802 0.719116 0.757964 0.728131 0.719146 0.747557 0.724887 0.727601 0.725631 0.730178 0.706855
0.736895 0.735069 0.716943 0.717348 0.725700 0.744621 0.715645 0.704060 0.723434 0.765611 0.752000 0.734927 0.734241 0.742122 0.730614 0.761813 0.717682 0.746592 0.734500 0.537285 0.745377 0.744701 0.736603 0.729135 0.752713 0.710222 0.740279 0.736006 0.718636 0.719337 0.720485 0.746602 0.720731 0.736600 0.719987 0.706589 0.727451 0.766686 0.735694 0.728910 0.719118 0.758153 0.727853 0.719094 0.747836 0.724760 0.727358 0.725437 0.730200 0.706700
0.736536 0.734707 0.717616 0.717902 0.725810 0.744095 0.715677 0.704416 0.723772 0.766114 0.751743 0.734222 0.734411 0.741754 0.730741 0.761326 0.717923 0.747007 0.734020 0.535016 0.745023 0.743930 0.735932 0.729070 0.751964 0.710540 0.739516 0.735490 0.718083 0.719733 0.720813 0.745849 0.721262 0.736700 0.720547 0.707355 0.726550 0.766105 0.735387 0.728889 0.718985 0.757040 0.727683 0.719284 0.747124 0.724533 0.726683 0.724834 0.730108 0.707164
0.736572 0.734988 0.717625 0.717677 0.725359 0.743938 0.715909 0.704120 0.723586 0.765438 0.751300 0.734338 0.734486 0.741806 0.730731 0.760872 0.718010 0.746355 0.734209 0.536730 0.744851 0.743971 0.736395 0.728909 0.751512 0.710774 0.739626 0.735591 0.718235 0.719250 0.720577 0.745616 0.721141 0.736503 0.720542 0.707357 0.726635 0.765112 0.735428 0.728717 0.718770 0.756989 0.728097 0.719053 0.747031 0.724630 0.726966 0.725042 0.730092 0.707153
0.736616 0.735181 0.717660 0.717690 0.725132 0.743873 0.716118 0.704090 0.723567 0.764931 0.750977 0.734458 0.734405 0.741768 0.730812 0.760511 0.718126 0.745987 0.734217 0.538504 0.744682 0.744050 0.736535 0.729013 0.751378 0.711028 0.739635 0.735680 0.718499 0.719204 0.720604 0.745547 0.721162 0.736389 0.720478 0.707300 0.726744 0.764610 0.735459 0.728645 0.718793 0.756994 0.728326 0.719146 0.746840 0.724738 0.727148 0.725208 0.730104 0.707309
0.736555 0.735138 0.717944 0.717987 0.725032 0.743662 0.716322 0.704357 0.723786 0.764571 0.750583 0.734309 0.734266 0.741599 0.730936 0.759967 0.718334 0.745901 0.733960 0.540024 0.744383 0.743778 0.736363 0.729166 0.751094 0.711428 0.739285 0.735562 0.718610 0.719463 0.720821 0.745258 0.721462 0.736313 0.720657 0.707571 0.726617 0.764076 0.735383 0.728617 0.718900 0.756504 0.728399 0.719442 0.746336 0.724783 0.727076 0.725136 0.730094 0.707680
0.736699 0.735288 0.717795 0.717849 0.724846 0.743752 0.716453 0.704332 0.723743 0.763987 0.750403 0.734528 0.734111 0.741701 0.730918 0.759804 0.718348 0.745563 0.734058 0.542422 0.744354 0.743932 0.736676 0.729217 0.751177 0.711563 0.739433 0.735738 0.718930 0.719322 0.720726 0.745381 0.721387 0.736179 0.720546 0.707433 0.727005 0.763854 0.735485 0.728589 0.719005 0.756667 0.728576 0.719475 0.746365 0.724938 0.727401 0.725387 0.730140 0.707665
0.736879 0.735370 0.717468 0.717658 0.724910 0.744044 0.716391 0.704311 0.723664 0.763854 0.750630 0.734804 0.733977 0.741868 0.730854 0.760145 0.718215 0.745533 0.734209 0.543488 0.744561 0.744268 0.736868 0.729302 0.751659 0.711402 0.739745 0.735962 0.719182 0.719283 0.720642 0.745805 0.721204 0.736170 0.720302 0.707103 0.727468 0.764388 0.735622 0.728658 0.719186 0.757180 0.728544 0.719494 0.746711 0.725051 0.727669 0.725613 0.730215 0.707479
0.736891 0.735201 0.717387 0.717715 0.725186 0.744184 0.716218 0.704474 0.723743 0.764262 0.750969 0.734746 0.733940 0.741892 0.730817 0.760528 0.718115 0.745920 0.734144 0.542545 0.744729 0.744285 0.736655 0.729355 0.751981 0.711214 0.739748 0.735936 0.719087 0.719501 0.720720 0.746009 0.721229 0.736286 0.720286 0.707075 0.727506 0.765070 0.735621 0.728774 0.719333 0.757292 0.728290 0.719585 0.746877 0.725011 0.727548 0.725505 0.730250 0.707412
0.736842 0.735045 0.717407 0.717754 0.725352 0.744191 0.716083 0.704550 0.723789 0.764637 0.751176 0.734592 0.734002 0.741889 0.730772 0.760754 0.718054 0.746203 0.734092 0.541282 0.744820 0.744179 0.736494 0.729290 0.752025 0.711086 0.739682 0.735844 0.718876 0.719575 0.720734 0.746009 0.721270 0.736373 0.720371 0.707177 0.727382 0.765380 0.735576 0.728829 0.719338 0.757215 0.728119 0.719562 0.746953 0.724936 0.727379 0.725339 0.730254 0.707358
0.737182 0.735380 0.716484 0.716917 0.725423 0.744880 0.715735 0.703885 0.723208 0.764882 0.751995 0.735300 0.734122 0.742399 0.730504 0.761963 0.717556 0.746050 0.734808 0.540364 0.745534 0.745173 0.737197 0.729112 0.752981 0.710255 0.740771 0.736390 0.719087 0.718908 0.720187 0.746988 0.720432 0.736431 0.719687 0.706202 0.728194 0.766638 0.735918 0.728898 0.719252 0.758792 0.728149 0.718981 0.748239 0.725019 0.727949 0.725857 0.730358 0.706466
0.737418 0.735448 0.715478 0.716242 0.726078 0.745781 0.714979 0.703308 0.722676 0.766380 0.753573 0.735908 0.734364 0.742859 0.730242 0.763991 0.716864 0.746750 0.735421 0.535162 0.746577 0.746283 0.737324 0.729036 0.754488 0.708883 0.741900 0.736816 0.718930 0.718680 0.719859 0.748302 0.719554 0.736814 0.718901 0.705052 0.728715 0.769291 0.736222 0.729163 0.719194 0.760697 0.727688 0.718453 0.749863 0.724864 0.728078 0.726094 0.730453 0.705402
0.737216 0.735025 0.715192 0.716183 0.726989 0.746156 0.714118 0.703049 0.722509 0.768786 0.755059 0.735748 0.734846 0.742920 0.730100 0.765667 0.716376 0.748137 0.735518 0.525950 0.747321 0.746542 0.736641 0.728847 0.755275 0.707647 0.742212 0.736619 0.718005 0.718921 0.719899 0.748841 0.719208 0.737389 0.718730 0.704702 0.728127 0.771629 0.736187 0.729438 0.718892 0.761426 0.726922 0.718044 0.750814 0.724351 0.727343 0.725601 0.730402 0.704726
0.736925 0.734788 0.715121 0.716018 0.727462 0.746213 0.713480 0.702479 0.722213 0.770703 0.756017 0.735542 0.735492 0.742935 0.729981 0.766730 0.716040 0.748972 0.735717 0.517301 0.747791 0.746608 0.736289 0.728419 0.755354 0.706662 0.742436 0.736357 0.717017 0.718708 0.719751 0.748897 0.718838 0.737797 0.718721 0.704553 0.727294 0.772766 0.736103 0.729505 0.718224 0.761770 0.726537 0.717351 0.751494 0.723824 0.726686 0.725156 0.730260 0.704104
0.736604 0.734782 0.715274 0.715923 0.727565 0.746026 0.713168 0.701824 0.721901 0.771946 0.756385 0.735392 0.736106 0.742833 0.729987 0.767100 0.715930 0.749269 0.735899 0.510585 0.747922 0.746588 0.736110 0.728039 0.754963 0.706082 0.742530 0.736099 0.716250 0.718369 0.719631 0.748624 0.718556 0.738032 0.718759 0.704502 0.726376 0.772876 0.735994 0.729411 0.717454 0.761830 0.726498 0.716707 0.751759 0.723381 0.726167 0.724850 0.730064 0.703748
0.736231 0.734857 0.715775 0.716107 0.727394 0.745549 0.713210 0.701370 0.721770 0.772480 0.756104 0.735176 0.736551 0.742541 0.730156 0.766637 0.716117 0.749197 0.735864 0.506494 0.747624 0.746294 0.735905 0.727830 0.754111 0.706062 0.742266 0.735758 0.715729 0.718195 0.719708 0.747957 0.718572 0.738097 0.718967 0.704730 0.725362 0.772005 0.735821 0.729215 0.716749 0.761331 0.726698 0.716354 0.751387 0.723036 0.725688 0.724586 0.729828 0.703848
0.736149 0.735266 0.715861 0.715920 0.726969 0.745369 0.713402 0.700727 0.721431 0.772173 0.755704 0.735505 0.736767 0.742496 0.730268 0.766154 0.716238 0.748558 0.736140 0.505953 0.747417 0.746492 0.736310 0.727725 0.753622 0.706071 0.742470 0.735817 0.715799 0.717717 0.719563 0.747718 0.718284 0.737963 0.718807 0.704483 0.725115 0.771067 0.735887 0.728985 0.716199 0.761460 0.727179 0.715958 0.751310 0.722949 0.725831 0.724859 0.729664 0.703759
0.736232 0.735649 0.715615 0.715654 0.726775 0.745541 0.713457 0.700179 0.721102 0.771954 0.755663 0.736084 0.736795 0.742585 0.730333 0.766123 0.716208 0.748134 0.736472 0.506002 0.747459 0.747009 0.736729 0.727802 0.753794 0.705850 0.742924 0.736063 0.716098 0.717420 0.719452 0.747979 0.717877 0.737890 0.718394 0.703896 0.725303 0.771009 0.736083 0.728898 0.715914 0.762106 0.727481 0.715701 0.751566 0.722943 0.726144 0.725290 0.729577 0.703515
0.736131 0.735600 0.715729 0.715855 0.726911 0.745532 0.713409 0.700112 0.721157 0.772256 0.755691 0.736183 0.736778 0.742461 0.730447 0.766031 0.716272 0.748344 0.736381 0.504627 0.747391 0.746994 0.736535 0.727949 0.753854 0.705733 0.742831 0.735962 0.716051 0.717667 0.719661 0.747960 0.717909 0.737962 0.718353 0.703809 0.725045 0.771211 0.736087 0.728923 0.715774 0.762060 0.727415 0.715759 0.751435 0.722801 0.725965 0.725262 0.729465 0.703568
0.735985 0.735481 0.716003 0.716077 0.726943 0.745355 0.713435 0.700121 0.721275 0.772377 0.755506 0.736091 0.736782 0.742317 0.730528 0.765691 0.716402 0.748463 0.736235 0.503797 0.747202 0.746703 0.736384 0.727961 0.753584 0.705787 0.742551 0.735756 0.715899 0.717815 0.719807 0.747676 0.718065 0.737970 0.718527 0.704017 0.724682 0.770941 0.736015 0.728891 0.715609 0.761614 0.727388 0.715782 0.751122 0.722669 0.725746 0.725131 0.729338 0.703700
0.735780 0.735360 0.716553 0.716451 0.726785 0.744920 0.713681 0.700300 0.721514 0.772083 0.754889 0.735792 0.736747 0.742055 0.730666 0.764836 0.716714 0.748359 0.735944 0.504438 0.746742 0.746110 0.736201 0.727969 0.752878 0.706235 0.741972 0.735444 0.715779 0.717988 0.720009 0.747026 0.718460 0.737873 0.718920 0.704561 0.724180 0.769901 0.735839 0.728773 0.715492 0.760659 0.727481 0.715940 0.750390 0.722604 0.725498 0.724923 0.729198 0.704128
0.735741 0.735473 0.716917 0.716601 0.726384 0.744580 0.714092 0.700397 0.721633 0.771142 0.754072 0.735735 0.736601 0.741922 0.730770 0.763850 0.717024 0.747794 0.735827 0.507664 0.746272 0.745749 0.736399 0.728002 0.752236 0.706829 0.741619 0.735364 0.716017 0.717923 0.720048 0.746520 0.718720 0.737623 0.719149 0.704920 0.724111 0.768539 0.735767 0.728596 0.715485 0.759969 0.727800 0.716084 0.749744 0.722732 0.725637 0.725014 0.729119 0.704517
0.735886 0.735693 0.716939 0.716562 0.726034 0.744535 0.714452 0.700474 0.721663 0.770063 0.753481 0.735952 0.736332 0.741948 0.730818 0.763211 0.717200 0.747182 0.735857 0.511984 0.746014 0.745764 0.736767 0.728142 0.752093 0.707278 0.741595 0.735530 0.716534 0.717832 0.720010 0.746447 0.718791 0.737369 0.719107 0.704924 0.724512 0.767706 0.735828 0.728488 0.715675 0.759842 0.728101 0.716266 0.749437 0.722986 0.726050 0.725337 0.729129 0.704740
0.735906 0.735613 0.717212 0.716888 0.725934 0.744369 0.714745 0.700944 0.721985 0.769368 0.752959 0.735819 0.736019 0.741806 0.730920 0.762549 0.717443 0.747044 0.735553 0.515357 0.745679 0.745432 0.736639 0.728377 0.751914 0.707828 0.741179 0.735460 0.716832 0.718193 0.720242 0.746201 0.719191 0.737229 0.719309 0.705266 0.724610 0.767122 0.735751 0.728476 0.716016 0.759260 0.728130 0.716734 0.748840 0.723153 0.726102 0.725329 0.729145 0.705213
0.735930 0.735508 0.717499 0.717166 0.725774 0.744158 0.715051 0.701433 0.722311 0.768567 0.752384 0.735612 0.735722 0.741694 0.730978 0.761839 0.717684 0.746847 0.735258 0.519088 0.745332 0.745010 0.736583 0.728520 0.751616 0.708431 0.740733 0.735374 0.717087 0.718452 0.720397 0.745877 0.719611 0.737054 0.719594 0.705718 0.724732 0.766366 0.735657 0.728445 0.716353 0.758558 0.728186 0.717153 0.748231 0.723341 0.726177 0.725294 0.729176 0.705673
0.736088 0.735547 0.717504 0.717175 0.725566 0.744141 0.715316 0.701751 0.722462 0.767653 0.751968 0.735625 0.735428 0.741744 0.730958 0.761412 0.717797 0.746490 0.735184 0.523299 0.745166 0.744898 0.736795 0.728619 0.751573 0.708874 0.740619 0.735487 0.717486 0.718476 0.720372 0.745835 0.719791 0.736855 0.719671 0.705886 0.725178 0.765840 0.735670 0.728417 0.716714 0.758324 0.728306 0.717429 0.747972 0.723609 0.726497 0.725458 0.729262 0.705907
0.736190 0.735474 0.717572 0.717317 0.725509 0.744112 0.715507 0.702196 0.722699 0.767040 0.751686 0.735509 0.735155 0.741728 0.730959 0.761109 0.717903 0.746384 0.734998 0.526565 0.745025 0.744716 0.736763 0.728764 0.751589 0.709278 0.740400 0.735519 0.717767 0.718695 0.720462 0.745789 0.720063 0.736743 0.719799 0.706125 0.725485 0.765580 0.735634 0.728445 0.717126 0.758021 0.728284 0.717801 0.747678 0.723822 0.726643 0.725479 0.729357 0.706202
0.736251 0.735355 0.717695 0.717490 0.725467 0.744029 0.715675 0.702656 0.722952 0.766535 0.751420 0.735303 0.734931 0.741689 0.730955 0.760808 0.718012 0.746338 0.734780 0.529332 0.744873 0.744454 0.736669 0.728863 0.751514 0.709682 0.740123 0.735493 0.717947 0.718916 0.720559 0.745665 0.720367 0.736649 0.719992 0.706449 0.725686 0.765287 0.735565 0.728474 0.717496 0.757617 0.728242 0.718149 0.747355 0.723996 0.726706 0.725421 0.729448 0.706508
0.736371 0.735335 0.717660 0.717492 0.725384 0.744044 0.715806 0.702957 0.723073 0.766012 0.751254 0.735234 0.734748 0.741739 0.730909 0.760673 0.718044 0.746188 0.734710 0.532039 0.744826 0.744383 0.736744 0.728914 0.751548 0.709964 0.740055 0.735573 0.718175 0.718962 0.720539 0.745686 0.720504 0.736547 0.720059 0.706594 0.726027 0.765101 0.735563 0.728494 0.717816 0.757497 0.728259 0.718365 0.747251 0.724191 0.726894 0.725476 0.729557 0.706658
0.736449 0.735273 0.717662 0.717560 0.725375 0.744046 0.715893 0.703279 0.723218 0.765685 0.751165 0.735112 0.734598 0.741750 0.730884 0.760602 0.718073 0.746162 0.734594 0.534002 0.744790 0.744292 0.736694 0.728984 0.751593 0.710204 0.739946 0.735607 0.718325 0.719094 0.720580 0.745697 0.720670 0.736494 0.720139 0.706754 0.726259 0.765044 0.735539 0.728536 0.718118 0.757361 0.728218 0.718602 0.747136 0.724338 0.726979 0.725459 0.729660 0.706826
0.736670 0.735372 0.717264 0.717270 0.725389 0.744347 0.715830 0.703285 0.723100 0.765469 0.751427 0.735326 0.734502 0.741976 0.730757 0.761039 0.717891 0.746061 0.734791 0.535484 0.745054 0.744653 0.736953 0.728990 0.752053 0.710074 0.740322 0.735879 0.718576 0.718939 0.720397 0.746139 0.720457 0.736465 0.719905 0.706461 0.726833 0.765533 0.735675 0.728606 0.718353 0.757931 0.728209 0.718581 0.747576 0.724508 0.727311 0.725683 0.729800 0.706603
0.736651 0.735172 0.717271 0.717416 0.725643 0.744395 0.715699 0.703578 0.723244 0.765849 0.751704 0.735114 0.734483 0.741943 0.730735 0.761344 0.717832 0.746456 0.734631 0.534736 0.745161 0.744571 0.736622 0.729048 0.752248 0.710026 0.740210 0.735804 0.718446 0.719225 0.720528 0.746228 0.720596 0.736580 0.719978 0.706578 0.726800 0.766068 0.735621 0.728725 0.718558 0.757891 0.727955 0.718763 0.747616 0.724487 0.727120 0.725482 0.729875 0.706666
0.736855 0.735294 0.716708 0.716941 0.725749 0.744813 0.715442 0.703299 0.722945 0.766094 0.752295 0.735428 0.734560 0.742255 0.730547 0.762183 0.717502 0.746484 0.735005 0.534074 0.745633 0.745122 0.736951 0.728926 0.752851 0.709534 0.740826 0.736107 0.718512 0.718884 0.720217 0.746830 0.720145 0.736642 0.719619 0.706070 0.727305 0.766971 0.735808 0.728811 0.718582 0.758802 0.727901 0.718463 0.748414 0.724540 0.727408 0.725709 0.729987 0.706144
0.736724 0.735044 0.716777 0.717119 0.726109 0.744818 0.715185 0.703446 0.723038 0.766969 0.752740 0.735146 0.734706 0.742169 0.730543 0.762645 0.717409 0.747083 0.734849 0.530999 0.745789 0.745017 0.736475 0.728916 0.752988 0.709289 0.740700 0.735927 0.718125 0.719170 0.720374 0.746859 0.720238 0.736862 0.719710 0.706175 0.726957 0.767683 0.735715 0.728932 0.718582 0.758768 0.727573 0.718505 0.748517 0.724364 0.727002 0.725372 0.730001 0.706121
0.736690 0.735043 0.716658 0.716957 0.726171 0.744871 0.715008 0.703224 0.722885 0.767410 0.753036 0.735129 0.734908 0.742239 0.730472 0.763015 0.717273 0.747204 0.734983 0.528946 0.745970 0.745130 0.736504 0.728748 0.753022 0.709008 0.740878 0.735926 0.717890 0.718972 0.720240 0.746935 0.720057 0.736949 0.719660 0.706071 0.726849 0.767977 0.735732 0.728945 0.718389 0.759002 0.727538 0.718243 0.748822 0.724259 0.726922 0.725308 0.730003 0.705874
0.736591 0.735036 0.716718 0.716970 0.726204 0.744797 0.714927 0.703089 0.722823 0.767786 0.753146 0.735035 0.735082 0.742188 0.730490 0.763122 0.717254 0.747310 0.734989 0.527053 0.745993 0.745117 0.736393 0.728667 0.752896 0.708891 0.740871 0.735842 0.717666 0.718922 0.720245 0.746842 0.720021 0.737026 0.719686 0.706081 0.726570 0.768012 0.735694 0.728932 0.718199 0.759004 0.727529 0.718112 0.748862 0.724140 0.726748 0.725185 0.729973 0.705823
0.736649 0.735225 0.716459 0.716687 0.726149 0.744955 0.714826 0.702709 0.722560 0.767935 0.753367 0.735291 0.735215 0.742318 0.730444 0.763442 0.717116 0.747178 0.735255 0.526005 0.746181 0.745477 0.736645 0.728578 0.753068 0.708601 0.741250 0.736001 0.717677 0.718616 0.720060 0.747079 0.719694 0.737048 0.719442 0.705714 0.726684 0.768252 0.735807 0.728911 0.717998 0.759540 0.727641 0.717823 0.749256 0.724107 0.726897 0.725357 0.729973 0.705514
0.736654 0.735282 0.716265 0.716559 0.726278 0.745125 0.714645 0.702462 0.722403 0.768396 0.753723 0.735460 0.735330 0.742380 0.730431 0.763868 0.716978 0.747335 0.735398 0.524025 0.746389 0.745764 0.736647 0.728569 0.753353 0.708248 0.741515 0.736072 0.717591 0.718552 0.720017 0.747337 0.719462 0.737159 0.719238 0.705395 0.726664 0.768821 0.735880 0.728953 0.717853 0.760002 0.727585 0.717650 0.749601 0.724009 0.726869 0.725403 0.729959 0.705264
0.736708 0.735354 0.715898 0.716272 0.726465 0.745432 0.714351 0.702079 0.722141 0.769009 0.754288 0.735746 0.735482 0.742546 0.730351 0.764571 0.716725 0.747543 0.735676 0.521445 0.746759 0.746204 0.736766 0.728495 0.753830 0.707673 0.741975 0.736217 0.717479 0.718364 0.719863 0.747779 0.719064 0.737301 0.718926 0.704907 0.726761 0.769712 0.736012 0.729018 0.717663 0.760734 0.727490 0.717333 0.750218 0.723891 0.726906 0.725514 0.729951 0.704801
0.736517 0.735154 0.716034 0.716438 0.726752 0.745379 0.714108 0.702009 0.722174 0.769909 0.754624 0.735559 0.735684 0.742430 0.730385 0.764866 0.716674 0.748063 0.735574 0.517638 0.746845 0.746077 0.736380 0.728439 0.753828 0.707363 0.741849 0.735995 0.717035 0.718547 0.719997 0.747700 0.719090 0.737509 0.719014 0.704967 0.726243 0.770210 0.735923 0.729076 0.717438 0.760638 0.727249 0.717232 0.750264 0.723629 0.726474 0.725215 0.729865 0.704726
0.736612 0.735365 0.715569 0.715926 0.726779 0.745703 0.713839 0.701373 0.721740 0.770344 0.755128 0.735978 0.735914 0.742690 0.730250 0.765557 0.716382 0.748007 0.736049 0.515246 0.747248 0.746628 0.736794 0.728227 0.754214 0.706719 0.742492 0.736228 0.716953 0.718033 0.719643 0.748150 0.718509 0.737587 0.718631 0.704372 0.726428 0.770850 0.736104 0.729066 0.717099 0.761516 0.727304 0.716679 0.751033 0.723532 0.726672 0.725463 0.729833 0.704098
0.736525 0.735327 0.715431 0.715847 0.727062 0.745860 0.713526 0.701055 0.721570 0.771269 0.755663 0.736072 0.736149 0.742706 0.730236 0.766162 0.716203 0.748417 0.736184 0.511222 0.747522 0.746859 0.736630 0.728161 0.754510 0.706162 0.742722 0.736195 0.716634 0.718021 0.719634 0.748377 0.718256 0.737806 0.718457 0.704069 0.726148 0.771673 0.736125 0.729126 0.716830 0.761951 0.727109 0.716413 0.751444 0.723301 0.726437 0.725373 0.729762 0.703774
0.736466 0.735349 0.715217 0.715627 0.727267 0.746043 0.713203 0.700594 0.721303 0.772113 0.756198 0.736248 0.736427 0.742794 0.730175 0.766790 0.715983 0.748703 0.736435 0.507262 0.747835 0.747152 0.736645 0.728001 0.754772 0.705539 0.743071 0.736212 0.716320 0.717818 0.719499 0.748629 0.717884 0.737989 0.718245 0.703704 0.725941 0.772408 0.736185 0.729154 0.716469 0.762476 0.726989 0.715997 0.751971 0.723072 0.726294 0.725361 0.729681 0.703324
0.736465 0.735452 0.714835 0.715258 0.727485 0.746354 0.712821 0.699984 0.720915 0.773006 0.756875 0.736585 0.736730 0.742965 0.730080 0.767625 0.715679 0.748949 0.736827 0.503048 0.748272 0.747652 0.736787 0.727826 0.755216 0.704748 0.743632 0.736335 0.716060 0.717499 0.719277 0.749066 0.717342 0.738185 0.717882 0.703126 0.725869 0.773367 0.736311 0.729188 0.716076 0.763314 0.726883 0.715471 0.752729 0.722851 0.726256 0.725463 0.729609 0.702713
0.736276 0.735346 0.714836 0.715263 0.727799 0.746402 0.712473 0.699625 0.720761 0.774142 0.757396 0.736576 0.737063 0.742907 0.730086 0.768160 0.715531 0.749458 0.736916 0.497830 0.748494 0.747739 0.736511 0.727694 0.755328 0.704152 0.743750 0.736178 0.715561 0.717506 0.719309 0.749126 0.717127 0.738441 0.717806 0.702946 0.725323 0.774087 0.736273 0.729228 0.715663 0.763549 0.726656 0.715138 0.753050 0.722514 0.725848 0.725255 0.729478 0.702410
0.736041 0.735288 0.715025 0.715312 0.727906 0.746250 0.712293 0.699268 0.720632 0.774916 0.757564 0.736489 0.737399 0.742789 0.730126 0.768263 0.715514 0.749703 0.736966 0.493646 0.748505 0.747633 0.736328 0.727506 0.755046 0.703810 0.743708 0.735956 0.715084 0.717413 0.719322 0.748898 0.717013 0.738587 0.717872 0.702974 0.724675 0.774122 0.736190 0.729173 0.715174 0.763434 0.726596 0.714797 0.753099 0.722204 0.725462 0.725049 0.729311 0.702256
0.735986 0.735500 0.714919 0.715046 0.727825 0.746288 0.712194 0.698683 0.720285 0.775214 0.757690 0.736769 0.737667 0.742847 0.730116 0.768424 0.715427 0.749531 0.737292 0.491275 0.748610 0.747903 0.736584 0.727330 0.754967 0.703423 0.744044 0.736010 0.714948 0.717016 0.719134 0.748950 0.716625 0.738613 0.717662 0.702645 0.724489 0.774087 0.736263 0.729072 0.714714 0.763814 0.726747 0.714327 0.753422 0.722045 0.725483 0.725201 0.729184 0.701915
0.735772 0.735484 0.715219 0.715253 0.727853 0.746071 0.712193 0.698509 0.720270 0.775592 0.757583 0.736702 0.737846 0.742644 0.730242 0.768178 0.715546 0.749626 0.737221 0.488924 0.748442 0.747738 0.736359 0.727319 0.754621 0.703365 0.743858 0.735798 0.714703 0.717105 0.719294 0.748643 0.716672 0.738678 0.717745 0.702744 0.723918 0.773813 0.736176 0.729005 0.714382 0.763534 0.726763 0.714233 0.753184 0.721831 0.725169 0.725060 0.729026 0.702016
0.735645 0.735572 0.715452 0.715324 0.727703 0.745866 0.712305 0.698300 0.720204 0.775504 0.757286 0.736747 0.737945 0.742528 0.730331 0.767755 0.715685 0.749418 0.737241 0.488396 0.748227 0.747612 0.736410 0.727279 0.754208 0.703436 0.743750 0.735687 0.714645 0.717014 0.719332 0.748347 0.716669 0.738615 0.717802 0.702823 0.723597 0.773203 0.736145 0.728888 0.714090 0.763269 0.726934 0.714104 0.752945 0.721729 0.725084 0.725083 0.728889 0.702095
0.735710 0.735812 0.715321 0.715118 0.727544 0.745948 0.712378 0.697966 0.719982 0.775214 0.757173 0.737109 0.737952 0.742606 0.730342 0.767647 0.715682 0.749061 0.737483 0.489016 0.748223 0.747876 0.736757 0.727281 0.754226 0.703336 0.744020 0.735838 0.714859 0.716761 0.719214 0.748462 0.716416 0.738517 0.717577 0.702523 0.723761 0.772983 0.736266 0.728807 0.713924 0.763579 0.727144 0.713910 0.753088 0.721754 0.725331 0.725383 0.728821 0.701941
0.735831 0.735961 0.714984 0.714880 0.727631 0.746254 0.712259 0.697677 0.719767 0.775305 0.757451 0.737533 0.737932 0.742755 0.730302 0.768012 0.715532 0.749029 0.737745 0.488681 0.748452 0.748310 0.736992 0.727341 0.754687 0.702967 0.744436 0.736050 0.715048 0.716644 0.719116 0.748890 0.716081 0.738540 0.717224 0.702036 0.724058 0.773543 0.736433 0.728844 0.713872 0.764221 0.727142 0.713750 0.753518 0.721757 0.725551 0.725662 0.728800 0.701630
0.736078 0.736110 0.714179 0.714306 0.727974 0.746955 0.711801 0.697140 0.719337 0.775959 0.758393 0.738197 0.738004 0.743141 0.730107 0.769240 0.715063 0.749285 0.738282 0.486386 0.749146 0.749174 0.737354 0.727305 0.755783 0.702001 0.745339 0.736449 0.715157 0.716354 0.718812 0.749867 0.715360 0.738712 0.716572 0.701093 0.724640 0.775200 0.736731 0.728995 0.713796 0.765621 0.726945 0.713322 0.754667 0.721712 0.725870 0.726042 0.728834 0.700814
