Date,Close,,,,,
11/1/2022,3525,,,,,
12/1/2022,3575,,,,,
13/01/2022,3563,,,,,
14/01/2022,3588,,,,,
17/01/2022,3600,,,,,
18/01/2022,3625,,,,,
19/01/2022,3513,,,,,
20/01/2022,3588,,,,,
21/01/2022,3650,,,,,
24/01/2022,3638,,,,,
25/01/2022,3613,,,,,
26/01/2022,3738,,,,,
27/01/2022,3775,,,,,
28/01/2022,3825,,,,,
31/01/2022,3738,,,,,
2/2/2022,3738,,,,,
3/2/2022,3738,,,,,
4/2/2022,3738,,,,,
7/2/2022,3750,,,,,
8/2/2022,3813,,,,,
9/2/2022,3838,,,,,
10/2/2022,3863,,,,,
11/2/2022,3863,,,,,
14/02/2022,3900,,,,,
15/02/2022,3950,,,,,
16/02/2022,3925,,,,,
17/02/2022,3925,,,,,
18/02/2022,3925,,,,,
21/02/2022,3925,,,,,
22/02/2022,3938,,,,,
23/02/2022,3938,,,,,
24/02/2022,3850,,,,,
25/02/2022,3850,,,,,
1/3/2022,3825,,,,,
2/3/2022,3813,,,,,
4/3/2022,3825,,,,,
7/3/2022,3775,,,,,
8/3/2022,3775,,,,,
9/3/2022,3813,,,,,
10/3/2022,3838,,,,,
11/3/2022,3825,,,,,
14/03/2022,3875,,,,,
15/03/2022,3888,,,,,
16/03/2022,3975,,,,,
17/03/2022,3975,,,,,
18/03/2022,3963,,,,,
21/03/2022,3825,,,,,
22/03/2022,3838,,,,,
23/03/2022,3888,,,,,
24/03/2022,3963,,,,,
25/03/2022,3925,,,,,
28/03/2022,3938,,,,,
29/03/2022,3963,,,,,
30/03/2022,3938,,,,,
31/03/2022,3950,,,,,
1/4/2022,3938,,,,,
4/4/2022,3913,,,,,
5/4/2022,3913,,,,,
6/4/2022,3838,,,,,
7/4/2022,3850,,,,,
8/4/2022,3850,,,,,
11/4/2022,3838,,,,,
12/4/2022,3850,,,,,
13/04/2022,3863,,,,,
14/04/2022,3838,,,,,
18/04/2022,3813,,,,,
19/04/2022,3788,,,,,
20/04/2022,3925,,,,,
21/04/2022,4150,,,,,
22/04/2022,4138,,,,,
25/04/2022,4113,,,,,
26/04/2022,4175,,,,,
27/04/2022,4113,,,,,
28/04/2022,4475,,,,,
9/5/2022,4163,,,,,
10/5/2022,4050,,,,,
11/5/2022,4000,,,,,
12/5/2022,3938,,,,,
13/05/2022,3900,,,,,
17/05/2022,3925,,,,,
18/05/2022,3950,,,,,
19/05/2022,3950,,,,,
20/05/2022,4000,,,,,
23/05/2022,3938,,,,,
24/05/2022,3963,,,,,
25/05/2022,3925,,,,,
27/05/2022,4050,,,,,
30/05/2022,4100,,,,,
31/05/2022,4250,,,,,
2/6/2022,4100,,,,,
3/6/2022,4100,,,,,
6/6/2022,4075,,,,,
7/6/2022,4150,,,,,
8/6/2022,4200,,,,,
9/6/2022,4213,,,,,
10/6/2022,4088,,,,,
13/06/2022,4050,,,,,
14/06/2022,4100,,,,,
15/06/2022,4150,,,,,
16/06/2022,4188,,,,,
17/06/2022,4038,,,,,
20/06/2022,4125,,,,,
21/06/2022,4125,,,,,
22/06/2022,4075,,,,,
23/06/2022,4075,,,,,
24/06/2022,4150,,,,,
27/06/2022,4113,,,,,
28/06/2022,4063,,,,,
29/06/2022,3975,,,,,
30/06/2022,3963,,,,,
1/7/2022,3800,,,,,
4/7/2022,3700,,,,,
5/7/2022,3825,,,,,
6/7/2022,3763,,,,,
7/7/2022,3713,,,,,
8/7/2022,3738,,,,,
11/7/2022,3738,,,,,
12/7/2022,3713,,,,,
13/07/2022,3638,,,,,
14/07/2022,3638,,,,,
15/07/2022,3588,,,,,
18/07/2022,3675,,,,,
19/07/2022,3713,,,,,
20/07/2022,3950,,,,,
21/07/2022,3950,,,,,
22/07/2022,3925,,,,,
25/07/2022,3888,,,,,
26/07/2022,4000,,,,,
27/07/2022,4050,,,,,
28/07/2022,4025,,,,,
29/07/2022,4138,,,,,
1/8/2022,3988,,,,,
2/8/2022,4088,,,,,
3/8/2022,4125,,,,,
4/8/2022,4125,,,,,
5/8/2022,4125,,,,,
8/8/2022,4175,,,,,
9/8/2022,4238,,,,,
10/8/2022,4300,,,,,
11/8/2022,4263,,,,,
12/8/2022,4238,,,,,
15/08/2022,4225,,,,,
16/08/2022,4263,,,,,
18/08/2022,4300,,,,,
19/08/2022,4250,,,,,
22/08/2022,4263,,,,,
23/08/2022,4313,,,,,
24/08/2022,4313,,,,,
25/08/2022,4288,,,,,
26/08/2022,4250,,,,,
29/08/2022,4275,,,,,
30/08/2022,4325,,,,,
31/08/2022,4425,,,,,
1/9/2022,4463,,,,,
2/9/2022,4425,,,,,
5/9/2022,4475,,,,,
6/9/2022,4413,,,,,
7/9/2022,4438,,,,,
8/9/2022,4475,,,,,
9/9/2022,4538,,,,,
12/9/2022,4588,,,,,
13/09/2022,4725,,,,,
14/09/2022,4650,,,,,
15/09/2022,4675,,,,,
16/09/2022,4550,,,,,
19/09/2022,4613,,,,,
20/09/2022,4600,,,,,
21/09/2022,4638,,,,,
22/09/2022,4600,,,,,
23/09/2022,4600,,,,,
26/09/2022,4625,,,,,
27/09/2022,4675,,,,,
28/09/2022,4650,,,,,
29/09/2022,4625,,,,,
30/09/2022,4713,,,,,
3/10/2022,4638,,,,,
4/10/2022,4613,,,,,
5/10/2022,4638,,,,,
6/10/2022,4663,,,,,
7/10/2022,4713,,,,,
10/10/2022,4650,,,,,
11/10/2022,4650,,,,,
12/10/2022,4713,,,,,
13/10/2022,4738,,,,,
14/10/2022,4700,,,,,
17/10/2022,4725,,,,,
18/10/2022,4750,,,,,
19/10/2022,4738,,,,,
20/10/2022,4950,,,,,
21/10/2022,5175,,,,,
24/10/2022,5125,,,,,
25/10/2022,5113,,,,,
26/10/2022,5100,,,,,
27/10/2022,5100,,,,,
28/10/2022,5100,,,,,
31/10/2022,5275,,,,,
1/11/2022,5200,,,,,
2/11/2022,5038,,,,,
3/11/2022,5088,,,,,
4/11/2022,5075,,,,,
7/11/2022,5125,,,,,
8/11/2022,5075,,,,,
9/11/2022,5075,,,,,
10/11/2022,5050,,,,,
11/11/2022,5213,,,,,
14/11/2022,5125,,,,,
15/11/2022,5125,,,,,
16/11/2022,5000,,,,,
17/11/2022,4950,,,,,
18/11/2022,5088,,,,,
21/11/2022,5050,,,,,
22/11/2022,5063,,,,,
23/11/2022,5100,,,,,
24/11/2022,5113,,,,,
25/11/2022,5088,,,,,
28/11/2022,5063,,,,,
29/11/2022,5163,,,,,
30/11/2022,5263,,,,,
1/12/2022,5200,,,,,
2/12/2022,5263,,,,,
5/12/2022,5438,,,,,
6/12/2022,5450,,,,,
7/12/2022,5188,,,,,
8/12/2022,5025,,,,,
9/12/2022,4963,,,,,
12/12/2022,4975,,,,,
13/12/2022,4950,,,,,
14/12/2022,4975,,,,,
15/12/2022,4950,,,,,
16/12/2022,5050,,,,,
19/12/2022,5000,,,,,
20/12/2022,5025,,,,,
21/12/2022,5000,,,,,
22/12/2022,4975,,,,,
23/12/2022,4963,,,,,
26/12/2022,5025,,,,,
27/12/2022,4975,,,,,
28/12/2022,4988,,,,,
29/12/2022,4988,,,,,
30/12/2022,4963,,,,,
2/1/2023,4938,,,,,
3/1/2023,4975,,,,,
4/1/2023,5013,,,,,
5/1/2023,4913,,,,,
6/1/2023,4900,,,,,
9/1/2023,4863,,,,,
10/1/2023,4638,,,,,
11/1/2023,4475,,,,,
12/1/2023,4600,,,,,
13/01/2023,4588,,,,,
16/01/2023,4650,,,,,
17/01/2023,4875,,,,,
18/01/2023,4775,,,,,
19/01/2023,4875,,,,,
20/01/2023,4988,,,,,
24/01/2023,4950,,,,,
25/01/2023,4850,,,,,
26/01/2023,4913,,,,,
27/01/2023,5013,,,,,
30/01/2023,4975,,,,,
31/01/2023,4975,,,,,
1/2/2023,4850,,,,,
2/2/2023,4863,,,,,
3/2/2023,4963,,,,,
6/2/2023,4938,,,,,
7/2/2023,5088,,,,,
8/2/2023,5100,,,,,
9/2/2023,5125,,,,,
10/2/2023,5150,,,,,
13/02/2023,5175,,,,,
14/02/2023,5188,,,,,
15/02/2023,5113,,,,,
16/02/2023,5088,,,,,
17/02/2023,5150,,,,,
20/02/2023,5138,,,,,
21/02/2023,5100,,,,,
22/02/2023,5000,,,,,
23/02/2023,5038,,,,,
24/02/2023,5063,,,,,
27/02/2023,5075,,,,,
28/02/2023,5000,,,,,
1/3/2023,5050,,,,,
