Date,Close,,,,,
29/04/2021,6410,,,,,
30/04/2021,6405,,,,,
3/5/2021,6390,,,,,
4/5/2021,6400,,,,,
5/5/2021,6425,,,,,
6/5/2021,6425,,,,,
7/5/2021,6400,,,,,
10/5/2021,6420,,,,,
11/5/2021,6480,,,,,
17/05/2021,6500,,,,,
18/05/2021,6390,,,,,
19/05/2021,6345,,,,,
20/05/2021,6380,,,,,
21/05/2021,6360,,,,,
24/05/2021,6325,,,,,
25/05/2021,6355,,,,,
27/05/2021,6270,,,,,
28/05/2021,6340,,,,,
31/05/2021,6375,,,,,
2/6/2021,6465,,,,,
3/6/2021,6600,,,,,
4/6/2021,6580,,,,,
7/6/2021,6530,,,,,
8/6/2021,6430,,,,,
9/6/2021,6530,,,,,
10/6/2021,6620,,,,,
11/6/2021,6470,,,,,
14/06/2021,6410,,,,,
15/06/2021,6470,,,,,
16/06/2021,6385,,,,,
17/06/2021,6330,,,,,
18/06/2021,6325,,,,,
21/06/2021,6250,,,,,
22/06/2021,6340,,,,,
23/06/2021,6230,,,,,
24/06/2021,6210,,,,,
25/06/2021,6190,,,,,
28/06/2021,6055,,,,,
29/06/2021,6045,,,,,
30/06/2021,6025,,,,,
1/7/2021,6025,,,,,
2/7/2021,6100,,,,,
5/7/2021,6110,,,,,
6/7/2021,6055,,,,,
7/7/2021,6065,,,,,
8/7/2021,6015,,,,,
9/7/2021,6020,,,,,
12/7/2021,6170,,,,,
13/07/2021,6045,,,,,
14/07/2021,5990,,,,,
15/07/2021,6115,,,,,
16/07/2021,6110,,,,,
19/07/2021,6005,,,,,
21/07/2021,6010,,,,,
22/07/2021,6155,,,,,
23/07/2021,6035,,,,,
26/07/2021,6005,,,,,
27/07/2021,6005,,,,,
28/07/2021,5980,,,,,
29/07/2021,6040,,,,,
30/07/2021,5970,,,,,
2/8/2021,5960,,,,,
3/8/2021,6145,,,,,
4/8/2021,6120,,,,,
5/8/2021,6300,,,,,
6/8/2021,6160,,,,,
9/8/2021,6200,,,,,
10/8/2021,6300,,,,,
12/8/2021,6300,,,,,
13/08/2021,6410,,,,,
16/08/2021,6420,,,,,
18/08/2021,6600,,,,,
19/08/2021,6600,,,,,
20/08/2021,6600,,,,,
23/08/2021,6590,,,,,
24/08/2021,6600,,,,,
25/08/2021,6600,,,,,
26/08/2021,6560,,,,,
27/08/2021,6510,,,,,
30/08/2021,6565,,,,,
31/08/2021,6550,,,,,
1/9/2021,6565,,,,,
2/9/2021,6540,,,,,
3/9/2021,6600,,,,,
6/9/2021,6575,,,,,
7/9/2021,6570,,,,,
8/9/2021,6440,,,,,
9/9/2021,6570,,,,,
10/9/2021,6520,,,,,
13/09/2021,6555,,,,,
14/09/2021,6545,,,,,
15/09/2021,6495,,,,,
16/09/2021,6500,,,,,
17/09/2021,6520,,,,,
20/09/2021,6585,,,,,
21/09/2021,6490,,,,,
22/09/2021,6555,,,,,
23/09/2021,6580,,,,,
24/09/2021,6585,,,,,
27/09/2021,6580,,,,,
28/09/2021,6520,,,,,
29/09/2021,6580,,,,,
30/09/2021,7000,,,,,
1/10/2021,6760,,,,,
4/10/2021,6960,,,,,
5/10/2021,6945,,,,,
6/10/2021,7180,,,,,
7/10/2021,7160,,,,,
8/10/2021,7290,,,,,
11/10/2021,7255,,,,,
12/10/2021,7320,,,,,
13/10/2021,7525,,,,,
14/10/2021,7750,,,,,
15/10/2021,7650,,,,,
18/10/2021,7525,,,,,
19/10/2021,7500,,,,,
21/10/2021,7400,,,,,
22/10/2021,7525,,,,,
25/10/2021,7525,,,,,
26/10/2021,7525,,,,,
27/10/2021,7450,,,,,
28/10/2021,7375,,,,,
29/10/2021,7475,,,,,
1/11/2021,7400,,,,,
2/11/2021,7300,,,,,
3/11/2021,7350,,,,,
4/11/2021,7375,,,,,
5/11/2021,7450,,,,,
8/11/2021,7575,,,,,
9/11/2021,7675,,,,,
10/11/2021,7650,,,,,
11/11/2021,7675,,,,,
12/11/2021,7525,,,,,
15/11/2021,7500,,,,,
16/11/2021,7475,,,,,
17/11/2021,7575,,,,,
18/11/2021,7400,,,,,
19/11/2021,7425,,,,,
22/11/2021,7475,,,,,
23/11/2021,7475,,,,,
24/11/2021,7475,,,,,
25/11/2021,7425,,,,,
26/11/2021,7275,,,,,
29/11/2021,7400,,,,,
30/11/2021,7275,,,,,
1/12/2021,7300,,,,,
2/12/2021,7500,,,,,
3/12/2021,7375,,,,,
6/12/2021,7350,,,,,
7/12/2021,7350,,,,,
8/12/2021,7425,,,,,
9/12/2021,7350,,,,,
10/12/2021,7375,,,,,
13/12/2021,7300,,,,,
14/12/2021,7300,,,,,
15/12/2021,7300,,,,,
16/12/2021,7275,,,,,
17/12/2021,7500,,,,,
20/12/2021,7375,,,,,
21/12/2021,7375,,,,,
22/12/2021,7325,,,,,
23/12/2021,7300,,,,,
24/12/2021,7300,,,,,
27/12/2021,7350,,,,,
28/12/2021,7350,,,,,
29/12/2021,7300,,,,,
30/12/2021,7300,,,,,
3/1/2022,7325,,,,,
4/1/2022,7400,,,,,
5/1/2022,7450,,,,,
6/1/2022,7475,,,,,
7/1/2022,7650,,,,,
10/1/2022,7600,,,,,
11/1/2022,7700,,,,,
12/1/2022,7700,,,,,
13/01/2022,7700,,,,,
14/01/2022,7850,,,,,
17/01/2022,7750,,,,,
18/01/2022,7675,,,,,
19/01/2022,7675,,,,,
20/01/2022,7775,,,,,
21/01/2022,7950,,,,,
24/01/2022,7800,,,,,
25/01/2022,7775,,,,,
26/01/2022,7700,,,,,
27/01/2022,7800,,,,,
28/01/2022,7775,,,,,
31/01/2022,7625,,,,,
2/2/2022,7800,,,,,
3/2/2022,7725,,,,,
4/2/2022,7725,,,,,
7/2/2022,7800,,,,,
8/2/2022,7725,,,,,
9/2/2022,7950,,,,,
10/2/2022,7750,,,,,
11/2/2022,7825,,,,,
14/02/2022,7700,,,,,
15/02/2022,7875,,,,,
16/02/2022,7975,,,,,
17/02/2022,7900,,,,,
18/02/2022,7925,,,,,
21/02/2022,7950,,,,,
22/02/2022,7900,,,,,
23/02/2022,8050,,,,,
24/02/2022,8000,,,,,
25/02/2022,8050,,,,,
1/3/2022,8050,,,,,
2/3/2022,7975,,,,,
4/3/2022,7900,,,,,
7/3/2022,7700,,,,,
8/3/2022,7650,,,,,
9/3/2022,7850,,,,,
10/3/2022,7925,,,,,
11/3/2022,7950,,,,,
14/03/2022,8075,,,,,
15/03/2022,8150,,,,,
16/03/2022,8200,,,,,
17/03/2022,8000,,,,,
18/03/2022,7900,,,,,
21/03/2022,7900,,,,,
22/03/2022,7925,,,,,
23/03/2022,7900,,,,,
24/03/2022,7925,,,,,
25/03/2022,7950,,,,,
28/03/2022,7900,,,,,
29/03/2022,7850,,,,,
30/03/2022,7875,,,,,
31/03/2022,7975,,,,,
1/4/2022,7925,,,,,
4/4/2022,7900,,,,,
5/4/2022,7900,,,,,
6/4/2022,7750,,,,,
7/4/2022,7750,,,,,
8/4/2022,7850,,,,,
11/4/2022,7725,,,,,
12/4/2022,7800,,,,,
13/04/2022,7800,,,,,
14/04/2022,7700,,,,,
18/04/2022,7700,,,,,
19/04/2022,7625,,,,,
20/04/2022,7650,,,,,
21/04/2022,7925,,,,,
22/04/2022,7875,,,,,
25/04/2022,8000,,,,,
26/04/2022,8125,,,,,
27/04/2022,8200,,,,,
28/04/2022,8125,,,,,
9/5/2022,7600,,,,,
10/5/2022,7525,,,,,
11/5/2022,7650,,,,,
12/5/2022,7275,,,,,
13/05/2022,7325,,,,,
17/05/2022,7400,,,,,
18/05/2022,7575,,,,,
19/05/2022,7450,,,,,
20/05/2022,7400,,,,,
23/05/2022,7375,,,,,
24/05/2022,7350,,,,,
25/05/2022,7375,,,,,
27/05/2022,7575,,,,,
30/05/2022,7575,,,,,
31/05/2022,7750,,,,,
2/6/2022,7575,,,,,
3/6/2022,7600,,,,,
6/6/2022,7450,,,,,
7/6/2022,7375,,,,,
8/6/2022,7600,,,,,
9/6/2022,7500,,,,,
10/6/2022,7350,,,,,
13/06/2022,7350,,,,,
14/06/2022,7400,,,,,
15/06/2022,7325,,,,,
16/06/2022,7575,,,,,
17/06/2022,7500,,,,,
20/06/2022,7625,,,,,
21/06/2022,7650,,,,,
22/06/2022,7500,,,,,
23/06/2022,7525,,,,,
24/06/2022,7475,,,,,
27/06/2022,7350,,,,,
28/06/2022,7300,,,,,
29/06/2022,7275,,,,,
30/06/2022,7250,,,,,
1/7/2022,7250,,,,,
4/7/2022,7050,,,,,
5/7/2022,7250,,,,,
6/7/2022,7300,,,,,
7/7/2022,7100,,,,,
8/7/2022,7150,,,,,
11/7/2022,7125,,,,,
12/7/2022,7175,,,,,
13/07/2022,7000,,,,,
14/07/2022,7025,,,,,
15/07/2022,7000,,,,,
18/07/2022,7150,,,,,
19/07/2022,7175,,,,,
20/07/2022,7400,,,,,
21/07/2022,7400,,,,,
22/07/2022,7325,,,,,
25/07/2022,7300,,,,,
26/07/2022,7300,,,,,
27/07/2022,7325,,,,,
28/07/2022,7350,,,,,
29/07/2022,7350,,,,,
1/8/2022,7500,,,,,
2/8/2022,7600,,,,,
3/8/2022,7625,,,,,
4/8/2022,7800,,,,,
5/8/2022,7875,,,,,
8/8/2022,7875,,,,,
9/8/2022,7900,,,,,
10/8/2022,7900,,,,,
11/8/2022,7950,,,,,
12/8/2022,7925,,,,,
15/08/2022,7950,,,,,
16/08/2022,7975,,,,,
18/08/2022,8000,,,,,
19/08/2022,7900,,,,,
22/08/2022,8000,,,,,
23/08/2022,7900,,,,,
24/08/2022,7950,,,,,
25/08/2022,8075,,,,,
26/08/2022,8000,,,,,
29/08/2022,8150,,,,,
30/08/2022,8175,,,,,
31/08/2022,8200,,,,,
1/9/2022,8150,,,,,
2/9/2022,8225,,,,,
5/9/2022,8275,,,,,
6/9/2022,8275,,,,,
7/9/2022,8375,,,,,
8/9/2022,8350,,,,,
9/9/2022,8375,,,,,
12/9/2022,8375,,,,,
13/09/2022,8525,,,,,
14/09/2022,8500,,,,,
15/09/2022,8750,,,,,
16/09/2022,8450,,,,,
19/09/2022,8650,,,,,
20/09/2022,8550,,,,,
21/09/2022,8475,,,,,
22/09/2022,8475,,,,,
23/09/2022,8375,,,,,
26/09/2022,8425,,,,,
27/09/2022,8300,,,,,
28/09/2022,8325,,,,,
29/09/2022,8375,,,,,
30/09/2022,8550,,,,,
3/10/2022,8500,,,,,
4/10/2022,8550,,,,,
5/10/2022,8450,,,,,
6/10/2022,8425,,,,,
7/10/2022,8200,,,,,
10/10/2022,8300,,,,,
11/10/2022,8250,,,,,
12/10/2022,8325,,,,,
13/10/2022,8275,,,,,
14/10/2022,8250,,,,,
17/10/2022,8250,,,,,
18/10/2022,8300,,,,,
19/10/2022,8275,,,,,
20/10/2022,8500,,,,,
21/10/2022,8650,,,,,
24/10/2022,8900,,,,,
25/10/2022,8700,,,,,
26/10/2022,8550,,,,,
27/10/2022,8700,,,,,
28/10/2022,8750,,,,,
31/10/2022,8800,,,,,
1/11/2022,8800,,,,,
2/11/2022,8750,,,,,
3/11/2022,8800,,,,,
4/11/2022,8775,,,,,
7/11/2022,8850,,,,,
8/11/2022,8750,,,,,
9/11/2022,8875,,,,,
10/11/2022,8800,,,,,
11/11/2022,8850,,,,,
14/11/2022,8750,,,,,
15/11/2022,8800,,,,,
16/11/2022,8600,,,,,
17/11/2022,8725,,,,,
18/11/2022,8825,,,,,
21/11/2022,8725,,,,,
22/11/2022,8900,,,,,
23/11/2022,8875,,,,,
24/11/2022,9000,,,,,
25/11/2022,8975,,,,,
28/11/2022,9025,,,,,
29/11/2022,8975,,,,,
30/11/2022,9300,,,,,
1/12/2022,9000,,,,,
2/12/2022,8900,,,,,
5/12/2022,8775,,,,,
6/12/2022,8675,,,,,
7/12/2022,8450,,,,,
8/12/2022,8500,,,,,
9/12/2022,8575,,,,,
12/12/2022,8700,,,,,
13/12/2022,8700,,,,,
14/12/2022,8625,,,,,
15/12/2022,8500,,,,,
16/12/2022,8600,,,,,
19/12/2022,8650,,,,,
20/12/2022,8575,,,,,
21/12/2022,8675,,,,,
22/12/2022,8575,,,,,
23/12/2022,8500,,,,,
26/12/2022,8575,,,,,
27/12/2022,8600,,,,,
28/12/2022,8650,,,,,
29/12/2022,8575,,,,,
30/12/2022,8550,,,,,
2/1/2023,8550,,,,,
3/1/2023,8550,,,,,
4/1/2023,8350,,,,,
5/1/2023,8250,,,,,
6/1/2023,8300,,,,,
9/1/2023,8450,,,,,
10/1/2023,8175,,,,,
11/1/2023,8125,,,,,
12/1/2023,8175,,,,,
13/01/2023,8050,,,,,
16/01/2023,8150,,,,,
17/01/2023,8325,,,,,
18/01/2023,8300,,,,,
19/01/2023,8325,,,,,
20/01/2023,8300,,,,,
24/01/2023,8225,,,,,
25/01/2023,8200,,,,,
26/01/2023,8475,,,,,
27/01/2023,8700,,,,,
30/01/2023,8700,,,,,
31/01/2023,8475,,,,,
1/2/2023,8500,,,,,
2/2/2023,8450,,,,,
3/2/2023,8700,,,,,
6/2/2023,8725,,,,,
7/2/2023,8850,,,,,
8/2/2023,8825,,,,,
9/2/2023,8900,,,,,
10/2/2023,8825,,,,,
13/02/2023,8875,,,,,
14/02/2023,8950,,,,,
15/02/2023,8875,,,,,
16/02/2023,8700,,,,,
17/02/2023,8725,,,,,
20/02/2023,8750,,,,,
21/02/2023,8700,,,,,
22/02/2023,8675,,,,,
23/02/2023,8725,,,,,
24/02/2023,8675,,,,,
27/02/2023,8775,,,,,
28/02/2023,8750,,,,,
1/3/2023,8600,,,,,
2/3/2023,8625,,,,,
3/3/2023,8475,,,,,
6/3/2023,8400,,,,,
7/3/2023,8425,,,,,
8/3/2023,8575,,,,,
9/3/2023,8575,,,,,
10/3/2023,8450,,,,,
13/03/2023,8550,,,,,
14/03/2023,8325,,,,,
15/03/2023,8325,,,,,
16/03/2023,8300,,,,,
17/03/2023,8375,,,,,
20/03/2023,8400,,,,,
21/03/2023,8500,,,,,
24/03/2023,8825,,,,,
27/03/2023,8700,,,,,
28/03/2023,8675,,,,,
29/03/2023,8800,,,,,
30/03/2023,8825,,,,,
31/03/2023,8750,,,,,
3/4/2023,8800,,,,,
4/4/2023,8775,,,,,
5/4/2023,8725,,,,,
6/4/2023,8750,,,,,
10/4/2023,8800,,,,,
11/4/2023,8825,,,,,
12/4/2023,8900,,,,,
13/04/2023,8925,,,,,
14/04/2023,9000,,,,,
17/04/2023,9025,,,,,
18/04/2023,9125,,,,,
26/04/2023,9200,,,,,
27/04/2023,9150,,,,,
28/04/2023,9050,,,,,
2/5/2023,9050,,,,,
3/5/2023,8925,,,,,
4/5/2023,9000,,,,,
5/5/2023,9000,,,,,
8/5/2023,9000,,,,,
9/5/2023,8925,,,,,
10/5/2023,8925,,,,,
11/5/2023,8825,,,,,
12/5/2023,8800,,,,,
15/05/2023,8775,,,,,
16/05/2023,8700,,,,,
17/05/2023,8775,,,,,
19/05/2023,9000,,,,,
22/05/2023,9000,,,,,
23/05/2023,9125,,,,,
24/05/2023,9025,,,,,
25/05/2023,9050,,,,,
26/05/2023,9150,,,,,
29/05/2023,9150,,,,,
30/05/2023,9250,,,,,
31/05/2023,9050,,,,,
5/6/2023,9200,,,,,
6/6/2023,9150,,,,,
7/6/2023,9100,,,,,
8/6/2023,9125,,,,,
9/6/2023,9100,,,,,
12/6/2023,9150,,,,,
13/06/2023,9150,,,,,
14/06/2023,9075,,,,,
15/06/2023,9050,,,,,
16/06/2023,9050,,,,,
19/06/2023,9000,,,,,
20/06/2023,9050,,,,,
21/06/2023,9125,,,,,
22/06/2023,9050,,,,,
23/06/2023,9050,,,,,
26/06/2023,9075,,,,,
27/06/2023,9150,,,,,
3/7/2023,9075,,,,,
4/7/2023,9050,,,,,
5/7/2023,9050,,,,,
6/7/2023,9075,,,,,
7/7/2023,9025,,,,,
10/7/2023,9050,,,,,
11/7/2023,9025,,,,,
12/7/2023,9175,,,,,
13/07/2023,9125,,,,,
14/07/2023,9200,,,,,
17/07/2023,9175,,,,,
18/07/2023,9150,,,,,
20/07/2023,9150,,,,,
21/07/2023,9150,,,,,
24/07/2023,9100,,,,,
25/07/2023,9150,,,,,
26/07/2023,9350,,,,,
27/07/2023,9225,,,,,
28/07/2023,9125,,,,,
31/07/2023,9125,,,,,
1/8/2023,9125,,,,,
2/8/2023,9200,,,,,
3/8/2023,9250,,,,,
4/8/2023,9150,,,,,
7/8/2023,9275,,,,,
8/8/2023,9200,,,,,
9/8/2023,9400,,,,,
10/8/2023,9400,,,,,
11/8/2023,9400,,,,,
14/08/2023,9350,,,,,
15/08/2023,9300,,,,,
16/08/2023,9300,,,,,
18/08/2023,9250,,,,,
21/08/2023,9175,,,,,
22/08/2023,9300,,,,,
23/08/2023,9300,,,,,
24/08/2023,9200,,,,,
25/08/2023,9275,,,,,
28/08/2023,9200,,,,,
29/08/2023,9250,,,,,
30/08/2023,9200,,,,,
31/08/2023,9175,,,,,
1/9/2023,9225,,,,,
4/9/2023,9225,,,,,
5/9/2023,9225,,,,,
6/9/2023,9150,,,,,
7/9/2023,9175,,,,,
8/9/2023,9125,,,,,
11/9/2023,9125,,,,,
12/9/2023,9100,,,,,
13/09/2023,9075,,,,,
14/09/2023,9100,,,,,
15/09/2023,9000,,,,,
18/09/2023,9000,,,,,
19/09/2023,9075,,,,,
20/09/2023,9150,,,,,
21/09/2023,9125,,,,,
22/09/2023,9075,,,,,
25/09/2023,9000,,,,,
26/09/2023,8950,,,,,
27/09/2023,8875,,,,,
29/09/2023,8825,,,,,
2/10/2023,9075,,,,,
3/10/2023,9200,,,,,
4/10/2023,9200,,,,,
5/10/2023,9075,,,,,
6/10/2023,9025,,,,,
9/10/2023,9050,,,,,
10/10/2023,8925,,,,,
11/10/2023,8925,,,,,
12/10/2023,9050,,,,,
13/10/2023,9075,,,,,
16/10/2023,9100,,,,,
17/10/2023,8950,,,,,
18/10/2023,8850,,,,,
19/10/2023,8750,,,,,
20/10/2023,8975,,,,,
23/10/2023,8850,,,,,
24/10/2023,8775,,,,,
25/10/2023,8875,,,,,
26/10/2023,8725,,,,,
27/10/2023,8700,,,,,
