Date,Close,,,,,
8/12/2020,4293,,,,,
10/12/2020,4224,,,,,
11/12/2020,4176,,,,,
14/12/2020,4176,,,,,
15/12/2020,4176,,,,,
16/12/2020,4215,,,,,
17/12/2020,4224,,,,,
18/12/2020,4176,,,,,
21/12/2020,4107,,,,,
22/12/2020,4029,,,,,
23/12/2020,4059,,,,,
28/12/2020,4146,,,,,
29/12/2020,4078,,,,,
30/12/2020,4068,,,,,
4/1/2021,4205,,,,,
5/1/2021,4166,,,,,
6/1/2021,4098,,,,,
7/1/2021,4176,,,,,
8/1/2021,4283,,,,,
11/1/2021,4537,,,,,
12/1/2021,4605,,,,,
13/01/2021,4673,,,,,
14/01/2021,4654,,,,,
15/01/2021,4468,,,,,
18/01/2021,4507,,,,,
19/01/2021,4507,,,,,
20/01/2021,4771,,,,,
21/01/2021,4673,,,,,
22/01/2021,4605,,,,,
25/01/2021,4663,,,,,
26/01/2021,4537,,,,,
27/01/2021,4507,,,,,
28/01/2021,4361,,,,,
29/01/2021,4078,,,,,
1/2/2021,4293,,,,,
2/2/2021,4254,,,,,
3/2/2021,4273,,,,,
4/2/2021,4380,,,,,
5/2/2021,4361,,,,,
8/2/2021,4351,,,,,
9/2/2021,4507,,,,,
10/2/2021,4537,,,,,
11/2/2021,4566,,,,,
15/02/2021,4595,,,,,
16/02/2021,4556,,,,,
17/02/2021,4517,,,,,
18/02/2021,4556,,,,,
19/02/2021,4673,,,,,
22/02/2021,4673,,,,,
23/02/2021,4673,,,,,
24/02/2021,4615,,,,,
25/02/2021,4615,,,,,
26/02/2021,4595,,,,,
1/3/2021,4712,,,,,
2/3/2021,4683,,,,,
3/3/2021,4732,,,,,
4/3/2021,4644,,,,,
5/3/2021,4654,,,,,
8/3/2021,4615,,,,,
9/3/2021,4468,,,,,
10/3/2021,4517,,,,,
12/3/2021,4468,,,,,
15/03/2021,4459,,,,,
16/03/2021,4605,,,,,
17/03/2021,4556,,,,,
18/03/2021,4644,,,,,
19/03/2021,4556,,,,,
22/03/2021,4517,,,,,
23/03/2021,4556,,,,,
24/03/2021,4556,,,,,
25/03/2021,4507,,,,,
26/03/2021,4605,,,,,
29/03/2021,4605,,,,,
30/03/2021,4390,,,,,
31/03/2021,4293,,,,,
1/4/2021,4185,,,,,
5/4/2021,4098,,,,,
6/4/2021,4098,,,,,
7/4/2021,4098,,,,,
8/4/2021,4244,,,,,
9/4/2021,4244,,,,,
12/4/2021,4107,,,,,
13/04/2021,4059,,,,,
14/04/2021,4244,,,,,
15/04/2021,4302,,,,,
16/04/2021,4234,,,,,
19/04/2021,4273,,,,,
20/04/2021,4205,,,,,
21/04/2021,4127,,,,,
22/04/2021,4098,,,,,
23/04/2021,4146,,,,,
26/04/2021,4039,,,,,
27/04/2021,4068,,,,,
28/04/2021,4029,,,,,
29/04/2021,4059,,,,,
30/04/2021,3951,,,,,
3/5/2021,3912,,,,,
4/5/2021,3961,,,,,
5/5/2021,3990,,,,,
6/5/2021,4010,,,,,
7/5/2021,3951,,,,,
10/5/2021,3951,,,,,
11/5/2021,3893,,,,,
17/05/2021,3805,,,,,
18/05/2021,3805,,,,,
19/05/2021,3776,,,,,
20/05/2021,3785,,,,,
21/05/2021,3795,,,,,
24/05/2021,3941,,,,,
25/05/2021,3961,,,,,
27/05/2021,3854,,,,,
28/05/2021,3971,,,,,
31/05/2021,4156,,,,,
2/6/2021,4156,,,,,
3/6/2021,4254,,,,,
4/6/2021,4234,,,,,
7/6/2021,4146,,,,,
8/6/2021,4098,,,,,
9/6/2021,4117,,,,,
10/6/2021,4195,,,,,
11/6/2021,4176,,,,,
14/06/2021,4244,,,,,
15/06/2021,4127,,,,,
16/06/2021,3912,,,,,
17/06/2021,3932,,,,,
18/06/2021,3815,,,,,
21/06/2021,3844,,,,,
22/06/2021,3941,,,,,
23/06/2021,3844,,,,,
24/06/2021,3893,,,,,
25/06/2021,3893,,,,,
28/06/2021,3834,,,,,
29/06/2021,3805,,,,,
30/06/2021,3844,,,,,
1/7/2021,3844,,,,,
2/7/2021,3893,,,,,
5/7/2021,3805,,,,,
6/7/2021,3795,,,,,
7/7/2021,3727,,,,,
8/7/2021,3776,,,,,
9/7/2021,3707,,,,,
12/7/2021,3668,,,,,
13/07/2021,3688,,,,,
14/07/2021,3620,,,,,
15/07/2021,3717,,,,,
16/07/2021,3746,,,,,
19/07/2021,3688,,,,,
21/07/2021,3727,,,,,
22/07/2021,3805,,,,,
23/07/2021,3776,,,,,
26/07/2021,3737,,,,,
27/07/2021,3707,,,,,
28/07/2021,3639,,,,,
29/07/2021,3678,,,,,
30/07/2021,3620,,,,,
2/8/2021,3649,,,,,
3/8/2021,3659,,,,,
4/8/2021,3756,,,,,
5/8/2021,3951,,,,,
6/8/2021,3834,,,,,
9/8/2021,3756,,,,,
10/8/2021,3727,,,,,
12/8/2021,3717,,,,,
13/08/2021,3776,,,,,
16/08/2021,3834,,,,,
18/08/2021,3971,,,,,
19/08/2021,3785,,,,,
20/08/2021,3834,,,,,
23/08/2021,3863,,,,,
24/08/2021,3795,,,,,
25/08/2021,3795,,,,,
26/08/2021,3776,,,,,
27/08/2021,3746,,,,,
30/08/2021,3844,,,,,
31/08/2021,3834,,,,,
1/9/2021,3795,,,,,
2/9/2021,3776,,,,,
3/9/2021,3834,,,,,
6/9/2021,3756,,,,,
7/9/2021,3815,,,,,
8/9/2021,3730,,,,,
9/9/2021,3730,,,,,
10/9/2021,3780,,,,,
13/09/2021,3700,,,,,
14/09/2021,3700,,,,,
15/09/2021,3660,,,,,
16/09/2021,3640,,,,,
17/09/2021,3610,,,,,
20/09/2021,3590,,,,,
21/09/2021,3570,,,,,
22/09/2021,3610,,,,,
23/09/2021,3770,,,,,
24/09/2021,3820,,,,,
27/09/2021,3750,,,,,
28/09/2021,3720,,,,,
29/09/2021,3740,,,,,
30/09/2021,3850,,,,,
1/10/2021,3900,,,,,
4/10/2021,3970,,,,,
5/10/2021,3930,,,,,
6/10/2021,4120,,,,,
7/10/2021,4120,,,,,
8/10/2021,4160,,,,,
11/10/2021,4180,,,,,
12/10/2021,4220,,,,,
13/10/2021,4280,,,,,
14/10/2021,4250,,,,,
15/10/2021,4320,,,,,
18/10/2021,4410,,,,,
19/10/2021,4400,,,,,
21/10/2021,4360,,,,,
22/10/2021,4400,,,,,
25/10/2021,4300,,,,,
26/10/2021,4350,,,,,
27/10/2021,4290,,,,,
28/10/2021,4240,,,,,
29/10/2021,4250,,,,,
1/11/2021,4230,,,,,
2/11/2021,4210,,,,,
3/11/2021,4290,,,,,
4/11/2021,4250,,,,,
5/11/2021,4240,,,,,
8/11/2021,4230,,,,,
9/11/2021,4250,,,,,
10/11/2021,4250,,,,,
11/11/2021,4250,,,,,
12/11/2021,4220,,,,,
15/11/2021,4160,,,,,
16/11/2021,4130,,,,,
17/11/2021,4200,,,,,
18/11/2021,4180,,,,,
19/11/2021,4280,,,,,
22/11/2021,4280,,,,,
23/11/2021,4210,,,,,
24/11/2021,4210,,,,,
25/11/2021,4220,,,,,
26/11/2021,4160,,,,,
29/11/2021,4170,,,,,
30/11/2021,4090,,,,,
1/12/2021,4080,,,,,
2/12/2021,4200,,,,,
3/12/2021,4170,,,,,
6/12/2021,4110,,,,,
7/12/2021,4230,,,,,
8/12/2021,4210,,,,,
9/12/2021,4190,,,,,
10/12/2021,4130,,,,,
13/12/2021,4160,,,,,
14/12/2021,4130,,,,,
15/12/2021,4200,,,,,
16/12/2021,4140,,,,,
17/12/2021,4110,,,,,
20/12/2021,4120,,,,,
21/12/2021,4080,,,,,
22/12/2021,4050,,,,,
23/12/2021,4100,,,,,
24/12/2021,4070,,,,,
27/12/2021,4060,,,,,
28/12/2021,4090,,,,,
29/12/2021,4080,,,,,
30/12/2021,4110,,,,,
3/1/2022,4180,,,,,
4/1/2022,4160,,,,,
5/1/2022,4210,,,,,
6/1/2022,4160,,,,,
7/1/2022,4190,,,,,
10/1/2022,4180,,,,,
11/1/2022,4150,,,,,
12/1/2022,4160,,,,,
13/01/2022,4190,,,,,
14/01/2022,4180,,,,,
17/01/2022,4210,,,,,
18/01/2022,4190,,,,,
19/01/2022,4130,,,,,
20/01/2022,4130,,,,,
21/01/2022,4170,,,,,
24/01/2022,4120,,,,,
25/01/2022,4070,,,,,
26/01/2022,4090,,,,,
27/01/2022,4140,,,,,
28/01/2022,4140,,,,,
31/01/2022,4070,,,,,
2/2/2022,4070,,,,,
3/2/2022,4130,,,,,
4/2/2022,4210,,,,,
7/2/2022,4400,,,,,
8/2/2022,4440,,,,,
9/2/2022,4450,,,,,
10/2/2022,4470,,,,,
11/2/2022,4450,,,,,
14/02/2022,4410,,,,,
15/02/2022,4430,,,,,
16/02/2022,4420,,,,,
17/02/2022,4400,,,,,
18/02/2022,4430,,,,,
21/02/2022,4490,,,,,
22/02/2022,4430,,,,,
23/02/2022,4480,,,,,
24/02/2022,4390,,,,,
25/02/2022,4550,,,,,
1/3/2022,4630,,,,,
2/3/2022,4560,,,,,
4/3/2022,4670,,,,,
7/3/2022,4520,,,,,
8/3/2022,4430,,,,,
9/3/2022,4570,,,,,
10/3/2022,4570,,,,,
11/3/2022,4400,,,,,
14/03/2022,4520,,,,,
15/03/2022,4610,,,,,
16/03/2022,4650,,,,,
17/03/2022,4650,,,,,
18/03/2022,4580,,,,,
21/03/2022,4590,,,,,
22/03/2022,4640,,,,,
23/03/2022,4650,,,,,
24/03/2022,4730,,,,,
25/03/2022,4710,,,,,
28/03/2022,4730,,,,,
29/03/2022,4690,,,,,
30/03/2022,4710,,,,,
31/03/2022,4660,,,,,
1/4/2022,4730,,,,,
4/4/2022,4700,,,,,
5/4/2022,4700,,,,,
6/4/2022,4600,,,,,
7/4/2022,4630,,,,,
8/4/2022,4610,,,,,
11/4/2022,4570,,,,,
12/4/2022,4610,,,,,
13/04/2022,4610,,,,,
14/04/2022,4540,,,,,
18/04/2022,4550,,,,,
19/04/2022,4570,,,,,
20/04/2022,4850,,,,,
21/04/2022,4800,,,,,
22/04/2022,4750,,,,,
25/04/2022,4840,,,,,
26/04/2022,4940,,,,,
27/04/2022,4850,,,,,
28/04/2022,4870,,,,,
9/5/2022,4530,,,,,
10/5/2022,4530,,,,,
11/5/2022,4490,,,,,
12/5/2022,4320,,,,,
13/05/2022,4250,,,,,
17/05/2022,4450,,,,,
18/05/2022,4450,,,,,
19/05/2022,4440,,,,,
20/05/2022,4430,,,,,
23/05/2022,4330,,,,,
24/05/2022,4460,,,,,
25/05/2022,4350,,,,,
27/05/2022,4540,,,,,
30/05/2022,4430,,,,,
31/05/2022,4630,,,,,
2/6/2022,4480,,,,,
3/6/2022,4520,,,,,
6/6/2022,4430,,,,,
7/6/2022,4400,,,,,
8/6/2022,4470,,,,,
9/6/2022,4490,,,,,
10/6/2022,4400,,,,,
13/06/2022,4340,,,,,
14/06/2022,4360,,,,,
15/06/2022,4450,,,,,
16/06/2022,4430,,,,,
17/06/2022,4370,,,,,
20/06/2022,4400,,,,,
21/06/2022,4380,,,,,
22/06/2022,4320,,,,,
23/06/2022,4310,,,,,
24/06/2022,4340,,,,,
27/06/2022,4280,,,,,
28/06/2022,4300,,,,,
29/06/2022,4180,,,,,
30/06/2022,4150,,,,,
1/7/2022,4140,,,,,
4/7/2022,4040,,,,,
5/7/2022,4090,,,,,
6/7/2022,4080,,,,,
7/7/2022,4050,,,,,
8/7/2022,4200,,,,,
11/7/2022,4120,,,,,
12/7/2022,4110,,,,,
13/07/2022,4060,,,,,
14/07/2022,4070,,,,,
15/07/2022,4110,,,,,
18/07/2022,4140,,,,,
19/07/2022,4110,,,,,
20/07/2022,4300,,,,,
21/07/2022,4310,,,,,
22/07/2022,4270,,,,,
25/07/2022,4250,,,,,
26/07/2022,4330,,,,,
27/07/2022,4320,,,,,
28/07/2022,4360,,,,,
29/07/2022,4360,,,,,
1/8/2022,4360,,,,,
2/8/2022,4400,,,,,
3/8/2022,4380,,,,,
4/8/2022,4360,,,,,
5/8/2022,4360,,,,,
8/8/2022,4370,,,,,
9/8/2022,4410,,,,,
10/8/2022,4310,,,,,
11/8/2022,4350,,,,,
12/8/2022,4320,,,,,
15/08/2022,4300,,,,,
16/08/2022,4280,,,,,
18/08/2022,4330,,,,,
19/08/2022,4300,,,,,
22/08/2022,4270,,,,,
23/08/2022,4300,,,,,
24/08/2022,4290,,,,,
25/08/2022,4270,,,,,
26/08/2022,4270,,,,,
29/08/2022,4250,,,,,
30/08/2022,4260,,,,,
31/08/2022,4340,,,,,
1/9/2022,4390,,,,,
2/9/2022,4450,,,,,
5/9/2022,4590,,,,,
6/9/2022,4560,,,,,
7/9/2022,4460,,,,,
8/9/2022,4600,,,,,
9/9/2022,4610,,,,,
12/9/2022,4560,,,,,
13/09/2022,4580,,,,,
14/09/2022,4580,,,,,
15/09/2022,4610,,,,,
16/09/2022,4500,,,,,
19/09/2022,4570,,,,,
20/09/2022,4490,,,,,
21/09/2022,4550,,,,,
22/09/2022,4560,,,,,
23/09/2022,4480,,,,,
26/09/2022,4540,,,,,
27/09/2022,4530,,,,,
28/09/2022,4520,,,,,
29/09/2022,4480,,,,,
30/09/2022,4490,,,,,
3/10/2022,4530,,,,,
4/10/2022,4640,,,,,
5/10/2022,4540,,,,,
6/10/2022,4510,,,,,
7/10/2022,4440,,,,,
10/10/2022,4370,,,,,
11/10/2022,4430,,,,,
12/10/2022,4400,,,,,
13/10/2022,4350,,,,,
14/10/2022,4270,,,,,
17/10/2022,4300,,,,,
18/10/2022,4290,,,,,
19/10/2022,4300,,,,,
20/10/2022,4390,,,,,
21/10/2022,4430,,,,,
24/10/2022,4500,,,,,
25/10/2022,4590,,,,,
26/10/2022,4530,,,,,
27/10/2022,4600,,,,,
28/10/2022,4630,,,,,
31/10/2022,4650,,,,,
1/11/2022,4660,,,,,
2/11/2022,4610,,,,,
3/11/2022,4650,,,,,
4/11/2022,4650,,,,,
7/11/2022,4690,,,,,
8/11/2022,4620,,,,,
9/11/2022,4650,,,,,
10/11/2022,4530,,,,,
11/11/2022,4650,,,,,
14/11/2022,4580,,,,,
15/11/2022,4580,,,,,
16/11/2022,4520,,,,,
17/11/2022,4670,,,,,
18/11/2022,4610,,,,,
21/11/2022,4590,,,,,
22/11/2022,4590,,,,,
23/11/2022,4670,,,,,
24/11/2022,4720,,,,,
25/11/2022,4750,,,,,
28/11/2022,4820,,,,,
29/11/2022,4850,,,,,
30/11/2022,4980,,,,,
1/12/2022,4940,,,,,
2/12/2022,4890,,,,,
5/12/2022,4890,,,,,
6/12/2022,4860,,,,,
7/12/2022,4760,,,,,
8/12/2022,4840,,,,,
9/12/2022,4800,,,,,
12/12/2022,4850,,,,,
13/12/2022,4970,,,,,
14/12/2022,4980,,,,,
15/12/2022,4910,,,,,
16/12/2022,4980,,,,,
19/12/2022,4970,,,,,
20/12/2022,4910,,,,,
21/12/2022,4890,,,,,
22/12/2022,4960,,,,,
23/12/2022,4880,,,,,
26/12/2022,4930,,,,,
27/12/2022,4870,,,,,
28/12/2022,4820,,,,,
29/12/2022,4870,,,,,
30/12/2022,4940,,,,,
2/1/2023,4870,,,,,
3/1/2023,4850,,,,,
4/1/2023,4770,,,,,
5/1/2023,4640,,,,,
6/1/2023,4620,,,,,
9/1/2023,4590,,,,,
10/1/2023,4430,,,,,
11/1/2023,4380,,,,,
12/1/2023,4500,,,,,
13/01/2023,4480,,,,,
16/01/2023,4520,,,,,
17/01/2023,4560,,,,,
18/01/2023,4600,,,,,
19/01/2023,4610,,,,,
20/01/2023,4650,,,,,
24/01/2023,4620,,,,,
25/01/2023,4560,,,,,
26/01/2023,4590,,,,,
27/01/2023,4640,,,,,
30/01/2023,4610,,,,,
31/01/2023,4580,,,,,
1/2/2023,4680,,,,,
2/2/2023,4600,,,,,
3/2/2023,4750,,,,,
6/2/2023,4740,,,,,
7/2/2023,4750,,,,,
8/2/2023,4790,,,,,
9/2/2023,4810,,,,,
10/2/2023,4860,,,,,
13/02/2023,4800,,,,,
14/02/2023,4870,,,,,
15/02/2023,4870,,,,,
16/02/2023,4870,,,,,
17/02/2023,4880,,,,,
20/02/2023,4880,,,,,
21/02/2023,4820,,,,,
22/02/2023,4760,,,,,
23/02/2023,4800,,,,,
24/02/2023,4760,,,,,
27/02/2023,4810,,,,,
28/02/2023,4670,,,,,
1/3/2023,4720,,,,,
2/3/2023,4780,,,,,
3/3/2023,4760,,,,,
6/3/2023,4790,,,,,
7/3/2023,4840,,,,,
8/3/2023,4840,,,,,
9/3/2023,4810,,,,,
10/3/2023,4820,,,,,
13/03/2023,4830,,,,,
14/03/2023,4710,,,,,
15/03/2023,4700,,,,,
16/03/2023,4730,,,,,
17/03/2023,4900,,,,,
20/03/2023,4880,,,,,
21/03/2023,4900,,,,,
24/03/2023,4770,,,,,
27/03/2023,4740,,,,,
28/03/2023,4770,,,,,
29/03/2023,4810,,,,,
30/03/2023,4750,,,,,
31/03/2023,4730,,,,,
3/4/2023,4800,,,,,
4/4/2023,4820,,,,,
5/4/2023,4830,,,,,
6/4/2023,4840,,,,,
10/4/2023,4860,,,,,
11/4/2023,4880,,,,,
12/4/2023,4930,,,,,
13/04/2023,4980,,,,,
14/04/2023,5075,,,,,
17/04/2023,4990,,,,,
18/04/2023,4950,,,,,
26/04/2023,5025,,,,,
27/04/2023,5150,,,,,
28/04/2023,5100,,,,,
2/5/2023,5150,,,,,
3/5/2023,5100,,,,,
4/5/2023,5150,,,,,
5/5/2023,5225,,,,,
8/5/2023,5100,,,,,
9/5/2023,5125,,,,,
10/5/2023,5150,,,,,
11/5/2023,5150,,,,,
12/5/2023,5150,,,,,
15/05/2023,5150,,,,,
16/05/2023,5200,,,,,
17/05/2023,5200,,,,,
19/05/2023,5400,,,,,
22/05/2023,5425,,,,,
23/05/2023,5500,,,,,
24/05/2023,5600,,,,,
25/05/2023,5475,,,,,
26/05/2023,5600,,,,,
29/05/2023,5550,,,,,
30/05/2023,5500,,,,,
31/05/2023,5575,,,,,
5/6/2023,5425,,,,,
6/6/2023,5450,,,,,
7/6/2023,5400,,,,,
8/6/2023,5475,,,,,
9/6/2023,5425,,,,,
12/6/2023,5400,,,,,
13/06/2023,5550,,,,,
14/06/2023,5550,,,,,
15/06/2023,5525,,,,,
16/06/2023,5550,,,,,
19/06/2023,5525,,,,,
20/06/2023,5550,,,,,
21/06/2023,5575,,,,,
22/06/2023,5475,,,,,
23/06/2023,5400,,,,,
26/06/2023,5450,,,,,
27/06/2023,5425,,,,,
3/7/2023,5475,,,,,
4/7/2023,5450,,,,,
5/7/2023,5450,,,,,
6/7/2023,5425,,,,,
7/7/2023,5375,,,,,
10/7/2023,5400,,,,,
11/7/2023,5425,,,,,
12/7/2023,5450,,,,,
13/07/2023,5450,,,,,
14/07/2023,5525,,,,,
17/07/2023,5575,,,,,
18/07/2023,5625,,,,,
20/07/2023,5625,,,,,
21/07/2023,5625,,,,,
24/07/2023,5600,,,,,
25/07/2023,5650,,,,,
26/07/2023,5675,,,,,
27/07/2023,5650,,,,,
28/07/2023,5700,,,,,
31/07/2023,5650,,,,,
1/8/2023,5700,,,,,
2/8/2023,5700,,,,,
3/8/2023,5700,,,,,
4/8/2023,5575,,,,,
7/8/2023,5700,,,,,
8/8/2023,5625,,,,,
9/8/2023,5700,,,,,
10/8/2023,5700,,,,,
11/8/2023,5650,,,,,
14/08/2023,5650,,,,,
15/08/2023,5575,,,,,
16/08/2023,5525,,,,,
18/08/2023,5575,,,,,
21/08/2023,5500,,,,,
22/08/2023,5575,,,,,
23/08/2023,5600,,,,,
24/08/2023,5550,,,,,
25/08/2023,5600,,,,,
28/08/2023,5550,,,,,
29/08/2023,5600,,,,,
30/08/2023,5525,,,,,
31/08/2023,5550,,,,,
1/9/2023,5575,,,,,
4/9/2023,5625,,,,,
5/9/2023,5625,,,,,
6/9/2023,5575,,,,,
7/9/2023,5450,,,,,
8/9/2023,5350,,,,,
11/9/2023,5425,,,,,
12/9/2023,5375,,,,,
13/09/2023,5400,,,,,
14/09/2023,5425,,,,,
15/09/2023,5375,,,,,
18/09/2023,5325,,,,,
19/09/2023,5375,,,,,
20/09/2023,5375,,,,,
21/09/2023,5350,,,,,
22/09/2023,5350,,,,,
25/09/2023,5300,,,,,
26/09/2023,5200,,,,,
27/09/2023,5225,,,,,
29/09/2023,5225,,,,,
2/10/2023,5250,,,,,
3/10/2023,5275,,,,,
4/10/2023,5250,,,,,
5/10/2023,5175,,,,,
6/10/2023,5175,,,,,
9/10/2023,5125,,,,,
10/10/2023,5175,,,,,
11/10/2023,5250,,,,,
12/10/2023,5300,,,,,
13/10/2023,5275,,,,,
16/10/2023,5250,,,,,
17/10/2023,5150,,,,,
18/10/2023,5150,,,,,
19/10/2023,5000,,,,,
20/10/2023,5050,,,,,
23/10/2023,5000,,,,,
24/10/2023,5100,,,,,
25/10/2023,5175,,,,,
26/10/2023,4920,,,,,
27/10/2023,5000,,,,,
