0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0,239580214;0,159222096;-0,062689044;0,107050665;-0,256169558;0,125676766;0,112255938;-0,025703194;0,0268743;0,135724843;0,096042842;0,05114321;0,21565412;-0,010548017;0,016666969;0,31024456;-0,221459374;-0,137148947;-0,008661956;1,246985555;-0,108156204;0,193740025;0,091888569;0,09910474;0,219863877;-0,058028027;0,073783934;0,139256164;0,166382432;-0,046117511;-0,056114323;0,196133047;-0,080613717;0,117412463;-0,122391239;-0,211207494;0,227873847;-0,03775112;0,12999253;0,039107561;-0,174877539;0,319095463;-0,01526152;0,097926915;0,238294542;0,07295087;0,076895982;-0,133269042;-0,051966742;0,264103442
